order_id,order_date,product_id,category,region,quantity,revenue
102399,2024-03-16,P05,home,East,4,59.00
103941,08-25-2024,P07,electronics,North,7,553.00
104133,29/08/2024,P05,HOME,North,5,$73.75
104057,24/06/2024,P08,stationery,East,7,44.80
103659,2024-07-09,P08,stationery,South,5,$32.00
100803,2024-12-07,P01,ELECTRONICS,North,3,$74.97
104740,12-14-2024,P07,electronics,South,4,316.00
104626,12 Oct 2024,P04,home,East,1,32.00
101781,02-26-2024,P02,electronics,East,6,57.00
103525,05 Jan 2024,P04,home,East,2,$64.00
100866,2024-05-26,P04,home,East,1,$32.00
102989,02 Jun 2024,P05,home,North,4,59.00
101123,06/01/2024,P06,HOME, West ,3,$24.90
103568,02-12-2024,P03,stationery,East,1,4.20
102875,08 May 2024,P01,electronics,South,2,49.98
104193,01-09-2024,P04,home,West,6,192.00
100305,03/09/2024,P03,STATIONERY,South,2,$8.40
101815,2024-11-21,P01,electronics,East,6,149.94
104397,08 Mar 2024,P07,electronics, South ,2,$158.00
102128,10-08-2024,P01,electronics,North,3,$74.97
102830,16/04/2024,P08,stationery,South,1,$6.40
100604,15 Nov 2024,P01,ELECTRONICS,East,7,$174.93
102420,04 May 2024,P02,ELECTRONICS,West,1,9.50
104835,2024-03-28,P07,ELECTRONICS,North,2,158.00
104551,17/09/2024,P02,ELECTRONICS,West,2,$19.00
102132,11-19-2024,P02,ELECTRONICS,,5,47.50
100208,2024-06-07,P07,electronics,South,5,395.00
101739,14 Mar 2024,P03,STATIONERY,South,4,$16.80
100798,01 Nov 2024,P02,electronics,North,5,47.50
104622,06 Feb 2024,P01,electronics,West,5,$124.95
100368,24 Oct 2024,P08,stationery,North,3,19.20
102312,2024-04-14,P05,HOME,East,1,14.75
100770,29/11/2024,P05,HOME,North,6,$88.50
102350,04-14-2024,P06,HOME,South,6,49.80
100454,01-19-2024,P05,home ,North,1,$14.75
104745,05-17-2024,P07,ELECTRONICS,East,2,158.00
104125,01 Feb 2024,P07,electronics, West ,5,$395.00
101830,07 Sep 2024,P08,STATIONERY ,South,6,$38.40
101916,2024-05-25,P07,electronics,South,5,395.00
103537,03/11/2024,P03,stationery,West,5,$21.00
104375,2024-09-13,P06,home, West ,4,$33.20
102348,15 Oct 2024,P08,STATIONERY,East,6,38.40
101461,11 Mar 2024,P02,ELECTRONICS,North,4,$38.00
104899,21/10/2024,P02,electronics,West,4,$38.00
104793,2024-01-07,P06,HOME,South,5,41.50
101796,2024-09-02,P01,electronics,South,3,74.97
103888,04-22-2024,P07,electronics,South,1,79.00
101151,01-19-2024,P02,electronics,East,1,9.50
104648,08-22-2024,P06,home,East,1,$8.30
103774,07/09/2024,P05,HOME,South,7,$103.25
101813,06 Jan 2024,P04,home,West,2,$64.00
103522,13/03/2024,P07,ELECTRONICS,East,4,$316.00
100934,02-02-2024,P06,home,South,4,33.20
102926,03/09/2024,P06,home,East,4,33.20
100199,2024-02-14,P04,home,South,1,$32.00
101002,11/04/2024,P08,stationery,West,3,$19.20
102782,02-10-2024,P07,electronics,South,1,79.00
100661,07-28-2024,P08,stationery ,South,7,44.80
100831,09-09-2024,P08,stationery,West,2,$12.80
104190,14 Aug 2024,P03,stationery,East,7,$29.40
104402,02/09/2024,P07,electronics,North,2,$158.00
102859,23 May 2024,P04,home,East,5,$160.00
100391,04/09/2024,P01,electronics,West,-3,74.97
102525,01-28-2024,P08,stationery,East,5,32.00
104265,2024-06-18,P01,electronics,North,5,124.95
102470,2024-04-03,P06,home,North,4,$33.20
100241,06/01/2024,P03,stationery,North,7,29.40
103343,2024-05-10,P04,HOME,West,6,$192.00
101247,08/04/2024,P01,ELECTRONICS,West,2,
100793,10-03-2024,P05,home,South,2,$29.50
101610,13/09/2024,P02,electronics,West,7,$66.50
104545,30/08/2024,P04,home,South,1,$32.00
100935,10-13-2024,P01,electronics,East,7,$174.93
102031,09 Mar 2024,P03,stationery,North,2,8.40
103981,2024-01-09,P06,home,North,4,33.20
100955,01/08/2024,P05,home,West,3,44.25
104659,2024-07-13,P04,home,South,1,$32.00
101367,10-04-2024,P08,STATIONERY,South,5,$32.00
102012,13 Dec 2024,P02,ELECTRONICS,East,2,19.00
101585,12-01-2024,P07,electronics,South,7,$553.00
104371,2024-02-26,P02,electronics,South,6,$57.00
104033,05-19-2024,P05,home,West,6,$88.50
100576,03-18-2024,P07,electronics,North,2,158.00
102559,12 Apr 2024,P03,STATIONERY,West,4,16.80
102223,07-06-2024,P03,STATIONERY,South,4,$16.80
101387,2024-02-25,P05,HOME,West,4,59.00
102027,2024-04-06,P05,home,West,4,$59.00
102646,02-19-2024,P03,stationery,South,4,16.80
102430,2024-06-14,P08,stationery,,2,12.80
102270,30 Nov 2024,P07,ELECTRONICS,West,4,$316.00
101150,2024-04-30,P01,ELECTRONICS,South,3,74.97
100020,2024-10-25,P06,home,West,7,$58.10
102330,04-12-2024,P05,home, North ,2,29.50
102817,27/10/2024,P01,electronics,South,4,$99.96
100475,19 Mar 2024,P05,home,West,1,$14.75
103635,30/07/2024,P06,HOME, West ,2,$16.60
101494,04-01-2024,P02,ELECTRONICS,North,3,28.50
103831,10-28-2024,P05,home,North,4,59.00
103038,2024-11-20,P01,electronics,North,3,$74.97
104665,13/12/2024,P07,electronics, East ,6,$474.00
100603,2024-03-08,P08,stationery,North,3,19.20
100021,2024-04-20,P06,HOME ,East,7,58.10
102992,07-14-2024,P03,stationery,West,1,$4.20
102264,25 Aug 2024,P04,home,West,6,$192.00
103693,10-20-2024,P06,home,East,1,8.30
103706,2024-09-28,P08,stationery, West ,2,12.80
102072,2024-04-11,P01,electronics,West,6,149.94
102823,09-11-2024,P08,STATIONERY,East,1,6.40
104829,06/11/2024,P04,HOME, East ,7,$224.00
102645,2024-02-02,P08,stationery,South,6,$38.40
104452,2024-10-20,P07,ELECTRONICS,South,2,158.00
101139,06-01-2024,P05,home,West,6,$88.50
102220,16/03/2024,P07,electronics ,South,5,395.00
100275,2024-07-07,P03,STATIONERY,South,4,16.80
100064,12-28-2024,P05,HOME,,6,88.50
102785,28 Aug 2024,P04,home,West,3,$96.00
104604,11-03-2024,P06,home,East,6,49.80
100369,11-30-2024,P02,electronics, East ,3,$28.50
102004,01-24-2024,P06,home,West,5,41.50
104487,15/09/2024,P05,home,East,7,$103.25
103571,2024-05-04,P07,electronics,South,4,$316.00
102784,04-05-2024,P03,stationery,East,4,$16.80
104655,02-19-2024,P02,ELECTRONICS ,North,4,38.00
101580,18/01/2024,P03,STATIONERY,East,1,4.20
101396,2024-07-10,P08,stationery, East ,2,12.80
101516,12-11-2024,P06,HOME ,West,4,33.20
102968,30/06/2024,P06,home,East,7,$58.10
102597,2024-08-19,P01,electronics,North,6,$149.94
102726,05-03-2024,P08,stationery, West ,2,$12.80
104483,03-21-2024,P01,electronics,South,4,$99.96
104902,30 Nov 2024,P04,HOME,East,3,96.00
101857,13/11/2024,P05,HOME,South,4,$59.00
100265,2024-05-04,P04,home,North,1,$32.00
103325,12/10/2024,P08,stationery,South,6,38.40
103601,04/08/2024,P05,home,East,5,73.75
102927,2024-01-15,P07,electronics,East,6,$474.00
101950,08-27-2024,P08,stationery,East,1,6.40
103655,22 Dec 2024,P03,stationery,East,5,$21.00
103496,29 Sep 2024,P07,ELECTRONICS,East,1,$79.00
103796,2024-04-08,P04,HOME,South,2,64.00
104656,10/09/2024,P02,electronics,West,1,9.50
100744,17 Jul 2024,P01,electronics,East,7,$174.93
104866,03-02-2024,P08,STATIONERY,North,4,25.60
103084,06/09/2024,P05,home,East,5,$73.75
101146,18/03/2024,P07,electronics,East,3,$237.00
104837,11-13-2024,P06,HOME,North,7,$58.10
100215,09-06-2024,P03,STATIONERY,South,1,$4.20
104300,24 Apr 2024,P02,electronics, East ,7,66.50
102755,14 Nov 2024,P08,stationery,West,5,32.00
103911,04 Apr 2024,P04,home ,South,7,224.00
104811,03-14-2024,P05,home,North,1,14.75
102118,18/03/2024,P08,stationery,North,1,$6.40
104892,11 Apr 2024,P03,stationery,East,1,$4.20
102324,2024-01-12,P07,electronics,South,4,316.00
103033,19/08/2024,P05,home,South,7,103.25
104437,24 Jun 2024,P03,STATIONERY,North,6,25.20
100596,02-02-2024,P07,ELECTRONICS,West,4,316.00
101560,06-01-2024,P07,electronics,East,6,474.00
103429,30 Jun 2024,P01,ELECTRONICS,West,7,$174.93
101205,02/05/2024,P07,ELECTRONICS, West ,4,$316.00
104287,2024-04-26,P01,ELECTRONICS,South,3,74.97
101722,2024-11-17,P06,home,,2,16.60
100360,12-01-2024,P04,home,North,2,64.00
102667,27/06/2024,P05,home,North,5,73.75
104418,17/10/2024,P07,ELECTRONICS,,2,158.00
100742,03 May 2024,P07,electronics,North,6,474.00
104462,2024-11-05,P01,ELECTRONICS,North,2,49.98
100395,23 Apr 2024,P04,home, South ,4,$128.00
102504,12-26-2024,P08,STATIONERY,East,7,44.80
100738,2024-05-19,P05,home,West,3,44.25
100700,28/09/2024,P05,home,South,2,$29.50
100231,01/10/2024,P04,HOME,West,5,$160.00
100434,2024-06-07,P02,ELECTRONICS,West,2,19.00
102957,27/12/2024,P07,electronics,North,5,395.00
100776,10-15-2024,P03,stationery,North,7,29.40
104690,18/03/2024,P04,HOME,East,5,160.00
103600,2024-10-06,P05,home,East,6,88.50
101263,05/11/2024,P01,electronics,North,5,124.95
104788,2024-03-20,P04,home,East,4,$128.00
103059,25/01/2024,P06,HOME ,South,7,58.10
101423,19 Feb 2024,P06,HOME, East ,7,58.10
101527,01-13-2024,P03,stationery,West,2,$8.40
101378,2024-10-01,P01,ELECTRONICS,North,5,124.95
101826,04-06-2024,P06,home,East,3,24.90
102880,06-06-2024,P03,stationery,East,4,16.80
102332,24 Dec 2024,P06,home,North,6,49.80
103553,2024-12-10,P06,HOME,North,3,24.90
102143,2024-11-14,P02,electronics,West,6,57.00
102191,2024-07-26,P07,electronics, North ,2,$158.00
100193,2024-01-10,P01,electronics,North,5,$124.95
103008,04-30-2024,P02,electronics,South,7,66.50
101996,02/03/2024,P08,stationery,North,6,38.40
101575,02-07-2024,P07,electronics,East,3,237.00
100932,17/05/2024,P02,electronics,North,5,$47.50
104182,13 Jun 2024,P08,stationery ,West,3,19.20
104846,2024-01-29,P05,HOME,North,5,73.75
103220,16 Jun 2024,P01,electronics, East ,6,$149.94
100811,18/12/2024,P08,STATIONERY,East,5,32.00
103766,06-16-2024,P01,electronics,North,3,74.97
103811,02-02-2024,P04,home ,West,4,128.00
102705,2024-02-08,P04,home,West,2,$64.00
101829,2024-03-05,P08,stationery,West,1,$6.40
100964,31/03/2024,P03,stationery,East,5,21.00
102838,23/05/2024,P08,stationery ,North,3,$19.20
104183,2024-04-15,P03,stationery,West,2,$8.40
103412,25/01/2024,P08,stationery,West,3,19.20
103347,24/11/2024,P02,ELECTRONICS,North,3,28.50
100522,13/03/2024,P02,electronics,West,4,$38.00
102687,07-24-2024,P02,electronics,South,3,28.50
101772,12-27-2024,P01,electronics,North,-3,$74.97
100671,03-20-2024,P04,home,West,-4,128.00
104539,13 Sep 2024,P07,ELECTRONICS,East,3,
102774,23 Oct 2024,P02,electronics,West,1,9.50
102311,05-28-2024,P08,stationery,South,3,$19.20
100003,11-23-2024,P08,stationery,East,2,$12.80
103031,2024-05-09,P01,electronics,East,3,74.97
101389,30 Jan 2024,P04,home, South ,4,$128.00
100929,10-28-2024,P05,home,North,4,59.00
104623,30 Jun 2024,P05,HOME,West,5,73.75
102205,17/04/2024,P07,electronics,East,2,158.00
104904,2024-02-08,P08,STATIONERY ,West,1,$6.40
100171,22/08/2024,P03,stationery, South ,2,8.40
101226,2024-03-08,P05,home,South,7,103.25
103400,12-29-2024,P07,electronics,East,7,$553.00
101402,07 Sep 2024,P03,stationery,East,2,$8.40
101322,08-08-2024,P03,stationery,East,7,29.40
103618,04/08/2024,P06,home,East,5,$41.50
102596,09 Feb 2024,P04,home,East,4,$128.00
101772,12-27-2024,P01,electronics,North,-3,$74.97
101617,2024-06-14,P01,ELECTRONICS,South,6,$149.94
100221,06/10/2024,P01,electronics,South,3,$74.97
103365,03 Sep 2024,P01,electronics,North,5,$124.95
101966,04 Aug 2024,P05,home,West,7,$103.25
103301,25 Sep 2024,P07,ELECTRONICS,East,4,$316.00
103150,16/07/2024,P06,home,North,4,$33.20
100558,2024-07-13,P02,electronics,East,6,$57.00
102284,20/01/2024,P05,home,North,5,73.75
104205,2024-02-16,P05,HOME,West,7,$103.25
100799,05 Aug 2024,P04,HOME, East ,2,64.00
101058,09 Nov 2024,P05,HOME,North,6,88.50
100839,17/03/2024,P02,electronics,East,3,28.50
104407,2024-02-05,P08,stationery ,West,4,25.60
100862,16/12/2024,P03,stationery,South,1,4.20
104708,25/09/2024,P03,stationery, North ,2,$8.40
102730,2024-10-08,P04,HOME,East,3,$96.00
101896,2024-11-21,P06,home,East,2,16.60
101709,27/12/2024,P01,electronics,South,6,149.94
104315,28 Aug 2024,P08,stationery, West ,2,$12.80
103044,08-12-2024,P05,home,South,6,$88.50
101828,08-24-2024,P06,home,North,4,$33.20
103395,2024-08-25,P01,electronics,East,7,$174.93
101754,20/11/2024,P07,ELECTRONICS,East,1,79.00
103962,06/10/2024,P06,HOME,West,7,58.10
102779,2024-06-10,P01,ELECTRONICS,South,4,$99.96
103577,2024-05-05,P02,ELECTRONICS,North,7,$66.50
101291,21 Sep 2024,P02,electronics,East,5,47.50
104470,29 Dec 2024,P06,home,North,5,$41.50
103162,19 Mar 2024,P07,electronics,South,4,$316.00
103841,2024-06-18,P03,stationery,West,5,$21.00
100110,23 Mar 2024,P07,ELECTRONICS,North,7,$553.00
101107,20 Feb 2024,P08,stationery,,7,44.80
101660,09/07/2024,P07,electronics,South,7,$553.00
103709,07-13-2024,P02,electronics,West,3,28.50
102683,09 Aug 2024,P08,STATIONERY,South,4,$25.60
103799,01/07/2024,P04,home,South,4,128.00
102982,26 Nov 2024,P07,ELECTRONICS,South,5,395.00
104110,2024-02-17,P08,stationery,West,3,19.20
102764,27 Aug 2024,P06,home,West,5,41.50
103475,13/12/2024,P05,home,North,3,$44.25
101346,08/11/2024,P03,STATIONERY,East,6,25.20
102660,08-05-2024,P07,electronics,East,6,474.00
100921,19 Jun 2024,P06,home,North,3,24.90
100828,03-23-2024,P01,electronics, East ,7,174.93
102064,10/08/2024,P06,home,West,2,16.60
101840,12-24-2024,P07,electronics,South,4,316.00
101478,11 Sep 2024,P06,home,,2,$16.60
102783,26 Mar 2024,P07,electronics,West,3,$237.00
101700,22 Jul 2024,P05,home,East,1,14.75
101623,05-16-2024,P04,home,East,2,64.00
104342,2024-08-13,P03,STATIONERY,South,5,21.00
102277,25 Oct 2024,P05,HOME,West,1,$14.75
100705,01-13-2024,P02,ELECTRONICS,North,6,$57.00
104458,08-02-2024,P03,stationery,South,5,21.00
104002,26 Nov 2024,P03,STATIONERY,East,2,$8.40
100081,2024-04-07,P08,stationery,North,3,19.20
103849,2024-10-27,P02,electronics,South,5,$47.50
101368,2024-10-03,P08,STATIONERY,East,4,25.60
104550,27/05/2024,P04,home,East,4,128.00
103820,21 Mar 2024,P05,home,West,7,$103.25
103322,15 Jul 2024,P04,home,West,7,224.00
104611,2024-08-20,P02,electronics,North,4,38.00
101928,09-22-2024,P05,home,North,3,$44.25
104478,12 Feb 2024,P06,home,North,5,41.50
102802,2024-09-12,P04,HOME,South,4,128.00
102182,18/11/2024,P04,home,West,2,$64.00
103851,13 Jan 2024,P08,stationery ,West,7,$44.80
101920,23 May 2024,P04,home,East,4,$128.00
104536,2024-12-03,P02,electronics, West ,2,19.00
101619,12-10-2024,P08,STATIONERY,North,3,19.20
104962,04-14-2024,P08,stationery,East,1,6.40
102464,2024-10-02,P02,electronics,South,7,66.50
103167,04-08-2024,P06,home,,6,$49.80
103651,12-21-2024,P01,ELECTRONICS,West,5,124.95
100684,12/06/2024,P07,electronics,East,4,316.00
104757,2024-11-10,P08,STATIONERY,South,1,$6.40
101343,28/01/2024,P07,ELECTRONICS,North,4,316.00
103382,20 Nov 2024,P05,home,West,3,44.25
102649,15/08/2024,P06,HOME,South,3,$24.90
100028,23/06/2024,P04,HOME, South ,5,160.00
103427,18 Jun 2024,P02,ELECTRONICS,West,2,19.00
101773,10/01/2024,P06,home, South ,2,16.60
103684,13 Oct 2024,P02,ELECTRONICS,South,7,$66.50
101903,03-17-2024,P05,home,South,7,103.25
103947,08-19-2024,P02,electronics,South,2,$19.00
104264,09 Dec 2024,P01,electronics,West,6,149.94
100459,2024-10-20,P01,electronics,North,7,$174.93
102813,2024-08-24,P07,electronics,North,7,$553.00
101775,16 Feb 2024,P08,stationery,North,2,12.80
102046,12-09-2024,P04,home ,West,1,32.00
103987,2024-09-13,P05,home ,North,5,$73.75
101581,12-08-2024,P07,electronics,West,2,158.00
102190,09/09/2024,P04,home, North ,6,
101426,11-03-2024,P06,home,East,4,33.20
100538,2024-10-02,P05,home, West ,7,$103.25
100253,2024-03-13,P08,stationery,East,7,$44.80
100399,2024-07-15,P01,electronics,East,5,$124.95
102925,28 Feb 2024,P02,electronics,West,4,$38.00
101440,23 Feb 2024,P04,home, West ,4,128.00
102690,2024-01-23,P04,home,North,2,64.00
104157,15 May 2024,P01,electronics,West,1,$24.99
100002,2024-09-06,P08,stationery,South,6,38.40
103778,29 Jul 2024,P07,electronics,North,3,$237.00
103840,21 Apr 2024,P01,electronics,South,3,74.97
102536,2024-05-30,P04,HOME, South ,2,64.00
101548,29 Jun 2024,P02,ELECTRONICS,North,5,$47.50
103682,2024-09-18,P01,electronics,North,1,$24.99
102944,07 Sep 2024,P01,electronics,North,2,$49.98
102966,16 Mar 2024,P05,HOME,East,7,103.25
104165,2024-07-30,P03,stationery,East,1,4.20
102204,2024-04-18,P01,electronics,West,2,$49.98
103339,04-17-2024,P05,home, West ,1,$14.75
102248,2024-07-17,P03,stationery ,North,1,$4.20
101518,08-10-2024,P02,ELECTRONICS,North,3,28.50
102125,2024-12-28,P08,stationery,South,5,$32.00
102228,23 Sep 2024,P03,STATIONERY,East,2,
103156,07-24-2024,P01,electronics, South ,5,$124.95
100476,29/02/2024,P07,electronics,East,6,$474.00
104503,12-10-2024,P04,home ,North,5,$160.00
100599,2024-05-24,P07,electronics,South,3,$237.00
100899,21 Oct 2024,P01,electronics,East,4,$99.96
101590,2024-06-28,P05,HOME,North,7,103.25
103490,11-16-2024,P02,electronics,South,1,$9.50
104969,07 Dec 2024,P01,ELECTRONICS, North ,5,$124.95
101071,12 Mar 2024,P07,electronics,,1,79.00
102200,06-08-2024,P08,stationery,North,-3,$19.20
101849,10/06/2024,P05,home,West,1,14.75
103579,2024-12-27,P01,electronics,,7,$174.93
103965,2024-10-14,P01,ELECTRONICS,South,3,74.97
102750,01-03-2024,P07,electronics,North,2,158.00
100273,23/12/2024,P04,home,East,5,$160.00
103964,04 Jun 2024,P03,stationery,South,6,$25.20
103194,19 May 2024,P05,home,South,1,14.75
102219,12/06/2024,P07,electronics,East,7,$553.00
104158,11-04-2024,P01,electronics,North,6,149.94
103546,2024-02-18,P05,home,South,6,$88.50
101741,01/05/2024,P03,stationery,East,6,$25.20
103902,01-07-2024,P03,stationery,West,5,$21.00
101998,06 Jun 2024,P03,stationery,North,1,$4.20
102313,2024-08-11,P02,electronics,,2,19.00
103665,2024-06-09,P07,ELECTRONICS,East,2,158.00
104814,2024-08-11,P04,home,,7,$224.00
104914,12-03-2024,P07,ELECTRONICS,East,1,$79.00
103011,2024-04-12,P05,HOME,South,4,59.00
104384,12-04-2024,P02,electronics,East,4,$38.00
101559,23 Feb 2024,P03,stationery, South ,2,$8.40
104435,2024-03-03,P05,home,East,4,59.00
104135,09-24-2024,P08,STATIONERY,East,6,38.40
102647,16 Jul 2024,P02,electronics ,West,2,$19.00
103805,24 Oct 2024,P06,home,South,7,$58.10
101471,26/06/2024,P07,electronics,South,7,$553.00
103966,11/05/2024,P03,stationery,East,3,12.60
100750,09-04-2024,P03,stationery,West,1,4.20
100895,2024-09-15,P08,stationery,West,6,$38.40
100739,03-06-2024,P07,ELECTRONICS,East,3,237.00
103252,27 Aug 2024,P02,ELECTRONICS,,1,$9.50
102239,2024-06-16,P07,electronics ,East,1,79.00
101854,09-11-2024,P08,stationery,West,2,12.80
102187,07 Dec 2024,P02,ELECTRONICS,West,3,28.50
103952,2024-06-01,P01,electronics,West,1,24.99
101305,09-23-2024,P05,home,East,3,44.25
100307,2024-09-18,P01,ELECTRONICS,South,7,174.93
102723,04-10-2024,P02,ELECTRONICS,South,5,$47.50
103834,24 Dec 2024,P06,home,West,4,$33.20
104080,13 Aug 2024,P01,ELECTRONICS,East,1,$24.99
104579,06 Feb 2024,P01,electronics,North,6,$149.94
103896,11-17-2024,P01,ELECTRONICS,South,5,$124.95
103103,13 Jul 2024,P05,home ,North,7,$103.25
100095,16/07/2024,P08,stationery,South,1,6.40
101447,02-06-2024,P04,HOME,East,7,224.00
102269,05 Dec 2024,P02,electronics,East,7,66.50
102184,05/03/2024,P07,ELECTRONICS,East,3,$237.00
102745,18/02/2024,P02,electronics,South,1,9.50
100379,2024-03-31,P08,stationery,East,6,$38.40
104136,01-08-2024,P04,home,North,4,128.00
104852,2024-05-03,P02,electronics,East,2,$19.00
101379,19 Dec 2024,P01,ELECTRONICS,South,3,$74.97
102307,12-13-2024,P05,home,South,3,$44.25
100697,31/03/2024,P03,stationery, East ,2,
104425,28 Dec 2024,P07,ELECTRONICS,North,3,$237.00
100432,08-29-2024,P03,STATIONERY,South,3,12.60
102659,05 Apr 2024,P04,home,West,6,$192.00
101519,2024-06-18,P06,HOME,East,1,$8.30
102511,03 Mar 2024,P02,electronics,West,1,$9.50
103433,14/06/2024,P06,home, South ,3,24.90
102717,2024-06-29,P02,electronics,South,5,$47.50
104612,05-03-2024,P07,electronics ,South,2,$158.00
101685,07-29-2024,P06,home, North ,3,$24.90
103524,17 Jul 2024,P08,STATIONERY ,East,1,6.40
101128,09/01/2024,P04,HOME,North,1,$32.00
100060,07/04/2024,P08,stationery,East,2,12.80
100131,03-28-2024,P05,HOME, South ,5,73.75
102529,12-20-2024,P05,home,North,3,$44.25
101399,28/04/2024,P03,STATIONERY,West,7,$29.40
104735,08 Apr 2024,P07,ELECTRONICS,North,7,553.00
104595,18 May 2024,P02,electronics ,North,4,38.00
103612,2024-12-23,P04,HOME, East ,1,$32.00
102854,02-20-2024,P08,stationery,North,6,38.40
100816,2024-02-06,P07,electronics,East,1,79.00
100646,28 Nov 2024,P02,electronics,North,5,$47.50
103815,2024-09-28,P07,ELECTRONICS, West ,1,79.00
104821,2024-05-29,P01,electronics,North,5,124.95
103319,31 Mar 2024,P04,HOME,,6,$192.00
103752,25/04/2024,P02,electronics,West,2,19.00
104771,2024-12-25,P08,STATIONERY,East,2,12.80
102777,11/09/2024,P06,HOME ,West,2,16.60
102289,01 Feb 2024,P02,electronics,East,7,66.50
103285,03 Mar 2024,P05,home,West,5,73.75
101242,03-24-2024,P03,stationery,West,1,$4.20
102100,19 Jun 2024,P04,home, South ,1,$32.00
103770,11-04-2024,P02,ELECTRONICS,North,6,57.00
103170,01-25-2024,P04,home,West,4,$128.00
101919,01-21-2024,P05,home,South,6,$88.50
101064,21/08/2024,P02,electronics,East,6,$57.00
102391,2024-07-21,P01,electronics,West,5,$124.95
104255,08/11/2024,P01,electronics,West,6,$149.94
104350,12-15-2024,P07,electronics, East ,7,553.00
101193,01-07-2024,P03,stationery,East,6,$25.20
102001,2024-11-13,P04,home,West,4,128.00
101092,20 Mar 2024,P03,stationery,North,7,29.40
101394,27 Jul 2024,P07,electronics,North,4,$316.00
103028,29/05/2024,P05,home,South,4,59.00
100868,2024-01-14,P07,electronics,South,6,$474.00
100688,23/09/2024,P02,ELECTRONICS,East,6,$57.00
102952,02/01/2024,P08,STATIONERY,North,3,19.20
